timestamp,maxApy,baseApy,underlyingApy,impliedApy,tvl,swapFeeApy,pendleApy,lpRewardApy,ptPrice,lpPrice,tradingVolume,chain,market_address,label,underlying,category,expiry,expired_in_period
2026-01-01T00:00:00.000Z,6.499363919989741,5.253624100476799,4.235720598401582,5.466230014918483,44955075.797766894,0.01017465704877818,0.8304932130086281,0,0.9931551823620249,2.8001041901411607,2525141.2153780926,ethereum,0xed81f8ba2941c3979de2265c295748a6b6956567,PT-sUSDE-5FEB2026,sUSDe,stablecoin,2026-02-05,True
2026-01-02T00:00:00.000Z,6.796965917502973,5.364535780765135,4.2258040377408435,5.433096204627863,41829914.21611574,0.01093332280701631,0.9549534244918915,0,0.993369815997991,2.8006188232118614,2620088.6181962676,ethereum,0xed81f8ba2941c3979de2265c295748a6b6956567,PT-sUSDE-5FEB2026,sUSDe,stablecoin,2026-02-05,True
2026-01-03T00:00:00.000Z,6.945162422860289,5.493728420788692,4.348919960515452,5.502335384378365,41880242.77106143,0.009955138542738773,0.9676226680477314,0,0.9943566074303088,2.803518863561448,1728827.8217112306,ethereum,0xed81f8ba2941c3979de2265c295748a6b6956567,PT-sUSDE-5FEB2026,sUSDe,stablecoin,2026-02-05,True
2026-01-04T00:00:00.000Z,7.0432400916329545,5.603389772261198,4.474224763999501,5.565658042894106,41928024.613808975,0.009186731996524422,0.9599002129145048,0,0.9945793895708046,2.804244100424397,247241.78555361633,ethereum,0xed81f8ba2941c3979de2265c295748a6b6956567,PT-sUSDE-5FEB2026,sUSDe,stablecoin,2026-02-05,True
2026-01-05T00:00:00.000Z,7.274024740017897,5.7479843300507625,4.599780220270322,5.42929178013678,41980329.31999836,0.012163688931843275,1.0173602733114233,0,0.9953848472777636,2.806232591810775,1640682.5714768604,ethereum,0xed81f8ba2941c3979de2265c295748a6b6956567,PT-sUSDE-5FEB2026,sUSDe,stablecoin,2026-02-05,True
2026-01-06T00:00:00.000Z,7.366134361444421,5.8419985406070225,4.722772795569008,5.366380671595272,41957582.4591983,0.0121046607095332,1.0160905472249318,0,0.9954793628016071,2.806364244642476,717239.4352443725,ethereum,0xed81f8ba2941c3979de2265c295748a6b6956567,PT-sUSDE-5FEB2026,sUSDe,stablecoin,2026-02-05,True
2026-01-07T00:00:00.000Z,7.284157321648005,5.86937281006092,4.841821667505486,5.272755499461734,42180189.30191789,0.024447867141019763,0.9431896743913907,0,0.9963454542216416,2.808626101049268,2797403.7792030005,ethereum,0xed81f8ba2941c3979de2265c295748a6b6956567,PT-sUSDE-5FEB2026,sUSDe,stablecoin,2026-02-05,True
2026-01-08T00:00:00.000Z,6.593070884807966,5.667289217548381,4.954897303090577,5.421196269354223,42252320.10495693,0.028586133163277516,0.6171877781730569,0,0.9959176881212345,2.8076529489817688,3064631.017471521,ethereum,0xed81f8ba2941c3979de2265c295748a6b6956567,PT-sUSDE-5FEB2026,sUSDe,stablecoin,2026-02-05,True
2026-01-09T00:00:00.000Z,6.6874570770053525,5.759484328612617,5.056092414913005,5.423263202087281,42064271.09591459,0.032266934378166745,0.6186484989284899,0,0.9961784795603582,2.8083583993963317,20678109.082570348,ethereum,0xed81f8ba2941c3979de2265c295748a6b6956567,PT-sUSDE-5FEB2026,sUSDe,stablecoin,2026-02-05,True
2026-01-10T00:00:00.000Z,6.630204771589601,5.71338731120701,5.0209942852440514,5.334886932987315,42036199.35752173,0.03703828016929922,0.611211640255061,0,0.9960943090180934,2.807945579367168,15604830.625371106,ethereum,0xed81f8ba2941c3979de2265c295748a6b6956567,PT-sUSDE-5FEB2026,sUSDe,stablecoin,2026-02-05,True
