timestamp,maxApy,baseApy,underlyingApy,impliedApy,tvl,swapFeeApy,pendleApy,lpRewardApy,ptPrice,lpPrice,tradingVolume,chain,market_address,label,underlying,category,expiry,expired_in_period
2025-11-01T00:00:00.000Z,3.9833971942091226,3.251732104193729,2.9874415535325096,2.612657424617204,5299871.807720598,0.17656017622971198,0.2610594808147758,0.22671724586215344,3808.7681682471807,9627.569595817471,44021.97217368304,arbitrum,0x46d62a8dede1bf2d0de04f2ed863245cbba5e538,PT-weETH-25JUN2026,weETH,eth,2026-06-25,False
2025-11-02T00:00:00.000Z,3.922136065957386,3.1999270245570597,2.947744631660886,2.602201194310383,5351164.841621324,0.16601399085818258,0.25438134566589865,0.22709134860098568,3845.841238830544,9720.746803036047,20018.635996492685,arbitrum,0x46d62a8dede1bf2d0de04f2ed863245cbba5e538,PT-weETH-25JUN2026,weETH,eth,2026-06-25,False
2025-11-03T00:00:00.000Z,3.66234898870439,2.957822322652569,2.80831770135067,2.646210016986239,4927570.352557102,0.0436896638898121,0.24419003055750538,0.22549441347704205,3540.5615073261906,8951.00107901002,58162.506666256384,arbitrum,0x46d62a8dede1bf2d0de04f2ed863245cbba5e538,PT-weETH-25JUN2026,weETH,eth,2026-06-25,False
2025-11-04T00:00:00.000Z,3.96529136127336,3.2453299379174405,2.9835175232793767,2.7625254767086993,4500588.467001981,0.1526883987953198,0.2589029765994241,0.22107130563785568,3231.8074674030363,8175.486809875608,262776.55592747545,arbitrum,0x46d62a8dede1bf2d0de04f2ed863245cbba5e538,PT-weETH-25JUN2026,weETH,eth,2026-06-25,False
2025-11-05T00:00:00.000Z,3.9958420629755356,3.278965240898385,3.0213454241337137,2.802349263383097,4677845.8607614115,0.14909381610515027,0.2585582583004482,0.2193596230843184,3364.187397621202,8512.098935510705,35800.88263455465,arbitrum,0x46d62a8dede1bf2d0de04f2ed863245cbba5e538,PT-weETH-25JUN2026,weETH,eth,2026-06-25,False
2025-11-06T00:00:00.000Z,4.023096084362965,3.319955572557751,3.081320361411698,2.864248255034796,4463848.016734148,0.1371385418683868,0.2515018778428469,0.21725846336062862,3244.6438305177903,8212.192149758795,45749.58575411925,arbitrum,0x46d62a8dede1bf2d0de04f2ed863245cbba5e538,PT-weETH-25JUN2026,weETH,eth,2026-06-25,False
2025-11-07T00:00:00.000Z,4.043588080169394,3.3674474043769895,3.0537769188291755,2.948834907888309,4631633.324064128,0.1705139750960205,0.2593752109946747,0.19138523953359532,3365.8146634829645,8522.395289752598,122886.34558539804,arbitrum,0x46d62a8dede1bf2d0de04f2ed863245cbba5e538,PT-weETH-25JUN2026,weETH,eth,2026-06-25,False
2025-11-08T00:00:00.000Z,3.9419933230700073,3.255417866514512,2.888750038146747,2.853495611131862,4534906.675158865,0.20652918383257113,0.2634091364522251,0.19430783458477197,3334.606356124311,8439.338830786024,137026.7964592623,arbitrum,0x46d62a8dede1bf2d0de04f2ed863245cbba5e538,PT-weETH-25JUN2026,weETH,eth,2026-06-25,False
2025-11-09T00:00:00.000Z,3.9273744158446915,3.2519090867050084,2.900291810810373,2.7854822635803522,4764750.9175548805,0.21727306515415545,0.253648279177508,0.19666194024894718,3511.3963638124073,8883.802680443365,48255.79168260563,arbitrum,0x46d62a8dede1bf2d0de04f2ed863245cbba5e538,PT-weETH-25JUN2026,weETH,eth,2026-06-25,False
2025-11-10T00:00:00.000Z,4.069983078072567,3.3782722137606527,3.034427750959944,2.797066233279888,4741067.425176855,0.22163155068768425,0.2649904172088,0.1961501589991433,3498.964251649439,8852.84476856089,510831.0850070281,arbitrum,0x46d62a8dede1bf2d0de04f2ed863245cbba5e538,PT-weETH-25JUN2026,weETH,eth,2026-06-25,False
