timestamp,maxApy,baseApy,underlyingApy,impliedApy,tvl,swapFeeApy,pendleApy,lpRewardApy,ptPrice,lpPrice,tradingVolume,chain,market_address,label,underlying,category,expiry,expired_in_period
2026-01-01T00:00:00.000Z,1.2348053762332052,1.0372443629754307,0,6.424555058869452,10491289.433036635,0.0050019969409342835,0.1317073421718498,0,0.9914128970855741,2.1761819399002964,1934.426117744977,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-02T00:00:00.000Z,1.2587156737831044,1.0457703568519692,0,6.420753708623672,10483857.326673549,0.004461320351833997,0.14196354462075686,0,0.9918930472933332,2.1769079285613135,6565.923262565608,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-03T00:00:00.000Z,1.206552913128609,0.9905763163178224,0,6.2475301214708345,10486563.688056698,0.005780738306504496,0.14398439787385772,0,0.9922334405075466,2.1769509306038644,63353.478323745796,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-04T00:00:00.000Z,1.1595325696465375,0.944991968974887,0,6.106981397190281,10482126.69813583,0.006441412738289465,0.14302706711443364,0,0.9923328885213701,2.1765485742828488,46358.93642071616,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-05T00:00:00.000Z,1.1905335178379748,0.9628780522630869,0,6.135128495599362,10482429.663376715,0.00653096138771847,0.15177031038325858,0,0.9926524833985734,2.1770028765501435,9244.832690326297,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-06T00:00:00.000Z,1.1936874583476582,0.9663900744588607,0,6.14895936070412,10480518.919755831,0.005745947084978553,0.15153158925919827,0,0.9927515014151698,2.1769405816649,4539.140625722737,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-07T00:00:00.000Z,1.173542939414567,0.9614943491855086,0,6.165064763099659,10478285.846583758,0.00572847336186566,0.14136572681937237,0,0.9929478873860325,2.1770951975221413,5209.625344690795,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-08T00:00:00.000Z,0.9347770271843682,0.8967945011084798,0,6.317622125538014,10472908.117556263,0.006686162294800013,0.025321684050592142,0,0.9929306126691713,2.177052833467508,55622.821451031785,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-09T00:00:00.000Z,0.9226508284831461,0.8849462336335389,0,6.2819460861656795,10472097.648395807,0.006861744720487728,0.02513639656640473,0,0.9930765260997467,2.176988270040643,203954.94239712792,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-10T00:00:00.000Z,0.9203950117033181,0.8831442322030219,0,6.288673574371306,10465591.209340319,0.002992750029418012,0.024833853000197473,0,0.9931749836034145,2.176902806336501,2226.522006158918,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-11T00:00:00.000Z,0.925535271441546,0.8858312841441066,0,6.295747810892727,10462485.802937837,0.001553350710414847,0.026469324864959596,0,0.993140306537944,2.176525662008085,2390.9865132780546,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-12T00:00:00.000Z,0.93880588059807,0.9007434724133531,0,6.342406260609534,10464479.122058485,0.0016941990230945336,0.02537493878981125,0,0.9934547246880422,2.176984073571709,91338.82092395933,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-13T00:00:00.000Z,0.9364462878596871,0.8957761368033792,0,6.322086221829437,10459306.309895901,0.0017445606720123408,0.02711343403753858,0,0.9936758165791648,2.1771168713298756,8891.932840831305,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-14T00:00:00.000Z,0.8752645533053974,0.8346026660519987,0,6.123022970342462,10459955.877227262,0.0057155674032527415,0.027107924835599116,0,0.99403606119747,2.1772520795314776,74882.28674255656,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-15T00:00:00.000Z,0.9152985719787982,0.8514197452610787,0,6.129859287364914,10441551.663157454,0.004764184220418244,0.04258588447847959,0,0.9940119949188637,2.17690271091144,2457.2725885971513,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-16T00:00:00.000Z,0.9987800776752589,0.934474535027811,0,6.370785453143135,10444197.044452908,0.007749987907201827,0.042870361764965254,0,0.9942431654330732,2.177491209649202,91035.15326597194,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
2026-01-17T00:00:00.000Z,1.0215725494906158,0.9579581752862723,0,6.436993108783273,10444577.950399164,0.00864849028736625,0.04240958280289573,0,0.9942824319447398,2.1773625473105387,40950.68233441029,ethereum,0x3d39e4d42b3f6b493ee52ad5a0d8cb222f03f152,PT-iUSD-19FEB2026,iUSD,stablecoin,2026-02-19,True
