timestamp_unix,open,high,low,close,volume_usd,date,chain,pool_label,pool_address,fee_pct,tvl_usd_snapshot,fee_apy_pct
1763337600,94279.7680553134,95835.6320718573,90876.0162943882,91930.3853264644,3358620.512679122,2025-11-17,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,21.000526361480993
1763424000,91930.3853264644,93598.7275407404,89120.6627147294,92672.1156250596,2582064.7167713144,2025-11-18,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,16.144937466707635
1763510400,92672.1156250596,92885.1824008035,88269.2303576179,91210.3753758075,2250951.3750336817,2025-11-19,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,14.074577199583416
1763596800,91210.3753758075,92745.6272311779,85734.7896140231,86470.0069321823,3080180.5673932415,2025-11-20,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,19.25951829314133
1763683200,86470.0069321823,87190.103007215,80418.2274663718,84990.7063285043,5578200.924770675,2025-11-21,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,34.87894959494523
1763769600,84990.7063285043,85213.4134500022,83373.1204111225,84597.0303137506,1417059.7184341254,2025-11-22,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,8.86048300497944
1763856000,84597.0303137506,87854.7467483047,84561.2850896743,86600.6588089696,1750858.997750536,2025-11-23,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,10.947637697885158
1763942400,86600.6588089696,89121.9159426904,85087.6889434928,88306.9097127993,2597493.688660136,2025-11-24,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,16.241410566201473
1764028800,88306.9097127993,88306.9097127993,85818.0280190546,87328.2074027293,1574613.2744446371,2025-11-25,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,9.845621871919937
1764115200,87328.2074027293,90398.7192224288,86194.3050325624,90325.0779302773,1625923.685159214,2025-11-26,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,10.166451697368228
1764201600,90325.0779302773,92066.21569728,89837.332492423,91086.5040388212,876617.7593974333,2025-11-27,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,5.481248713771259
1764288000,91086.5040388212,92689.5974796175,90097.1252741246,90846.2344487859,1152872.0755208111,2025-11-28,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,7.208590646663267
1764374400,90846.2344487859,91426.84284975,90008.1313289392,90622.7354995672,438396.1244908462,2025-11-29,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,2.7411698744724196
1764460800,90622.7354995672,91860.3166501528,90177.3468273867,90177.3468273867,464996.9402024153,2025-11-30,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,2.9074974275492904
1764547200,90177.3468273867,90188.1550150671,83724.0799379453,86166.553132262,2880746.8087079194,2025-12-01,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,18.012514086852043
1764633600,86166.553132262,92254.2526506248,86092.662499504,91287.6307314034,2312664.4757012627,2025-12-02,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,14.460452171919739
1764720000,91287.6307314034,94089.8829300001,91020.2598978096,93464.1426155481,2279310.7531537544,2025-12-03,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,14.251900557657807
1764806400,93464.1426155481,94025.6805887159,90713.8349558684,91945.5321760145,1625940.6491883933,2025-12-04,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,10.166557768756949
1764892800,91945.5321760145,92543.9449631902,88166.2686857788,89089.535184104,1765866.0275717992,2025-12-05,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,11.041472510177654
1764979200,89089.535184104,90066.1619646198,88846.9739324821,89121.7620245667,510108.9846358903,2025-12-06,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,3.1895705807290122
1765065600,89121.7620245667,91641.331344468,87635.9991394568,90226.6331052213,1582130.060990432,2025-12-07,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,9.892622261935026
1765152000,90226.6331052213,92504.9972574878,89608.8992989084,90505.1366678262,1716153.3590368964,2025-12-08,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,10.730632925257112
1765238400,90505.1366678262,94431.6542814853,89557.8732648293,92633.1445383551,1732564.1255198356,2025-12-09,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,10.833244915160718
1765324800,92633.1445383551,94388.8468334369,91534.2820457886,92027.2666019646,2488864.428474487,2025-12-10,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,15.562181807386693
1765411200,92027.2666019646,93342.3043868324,89051.6601290081,92271.3380852474,2185479.523139565,2025-12-11,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,13.66519979405432
1765497600,92271.3380852474,93073.7284978286,89307.287699707,90137.8627222284,1329780.9318927203,2025-12-12,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,8.31475286052237
1765584000,90137.8627222284,90548.0182052671,89591.8059922106,90066.5318695199,230511.40952839536,2025-12-13,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,1.4413241728705235
1765670400,90066.5318695199,90323.164261778,87541.6527618731,88073.2547112101,930407.7072297328,2025-12-14,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,5.817582399929156
1765756800,88073.2547112101,89799.79172436,85226.2736299161,86246.2382860478,2539543.373615561,2025-12-15,unichain,WBTC/USDT,0x05dbb214bd7b9461f9c2f6690b612629b65b9f81d7312fdd3e552d2dda85f771,0.05,2918728.0024,15.879063253024686
