timestamp_unix,open,high,low,close,volume_usd,date,chain,pool_label,pool_address,fee_pct,tvl_usd_snapshot,fee_apy_pct
1767225600,0.999040809823757,1.00537615038158,0.99554915866583,0.999405955720062,178003.8506403966,2026-01-01,mainnet,WBTC/USDT,0x20c3a15e34e5d88aeba004b0753af69e4f6bea80eae2263f7a92e919cd33cc56,0.3,8272331.359,2.3562186763611033
1767312000,0.999405955720062,1.00552672771493,0.993687184851997,0.998665185113288,1204573.0862233217,2026-01-02,mainnet,WBTC/USDT,0x20c3a15e34e5d88aeba004b0753af69e4f6bea80eae2263f7a92e919cd33cc56,0.3,8272331.359,15.944810140849889
1767398400,0.998665185113288,1.0051036135637,0.994820249734329,0.999674079250706,245962.8466695562,2026-01-03,mainnet,WBTC/USDT,0x20c3a15e34e5d88aeba004b0753af69e4f6bea80eae2263f7a92e919cd33cc56,0.3,8272331.359,3.2557849222292505
1767484800,0.999674079250706,1.00524415127015,0.995039809534761,0.999604230072018,219532.72146992388,2026-01-04,mainnet,WBTC/USDT,0x20c3a15e34e5d88aeba004b0753af69e4f6bea80eae2263f7a92e919cd33cc56,0.3,8272331.359,2.905932071350512
1767571200,0.999604230072018,1.0053222639202,0.994500328000189,1.00046563401736,1068922.6226285093,2026-01-05,mainnet,WBTC/USDT,0x20c3a15e34e5d88aeba004b0753af69e4f6bea80eae2263f7a92e919cd33cc56,0.3,8272331.359,14.149218895889465
1767657600,1.00046563401736,1.00553990184848,0.994353542464114,0.999324104495657,1217063.4990895072,2026-01-06,mainnet,WBTC/USDT,0x20c3a15e34e5d88aeba004b0753af69e4f6bea80eae2263f7a92e919cd33cc56,0.3,8272331.359,16.110144452241958
1767744000,0.999324104495657,1.00528258808973,0.994073084764184,0.99939836310525,737651.3478274263,2026-01-07,mainnet,WBTC/USDT,0x20c3a15e34e5d88aeba004b0753af69e4f6bea80eae2263f7a92e919cd33cc56,0.3,8272331.359,9.764215078162366
1767830400,0.99939836310525,1.00562935188002,0.994342566674593,0.999491904574132,895523.2376872221,2026-01-08,mainnet,WBTC/USDT,0x20c3a15e34e5d88aeba004b0753af69e4f6bea80eae2263f7a92e919cd33cc56,0.3,8272331.359,11.853949058757816
1767916800,0.999491904574132,1.00552212078671,0.993752138512958,1.00552212078671,1049867.7853025275,2026-01-09,mainnet,WBTC/USDT,0x20c3a15e34e5d88aeba004b0753af69e4f6bea80eae2263f7a92e919cd33cc56,0.3,8272331.359,13.896991972589905
1768003200,1.00552212078671,1.00552212078671,0.998939276251434,1.00430687792531,21660.33610407211,2026-01-10,mainnet,WBTC/USDT,0x20c3a15e34e5d88aeba004b0753af69e4f6bea80eae2263f7a92e919cd33cc56,0.3,8272331.359,0.2867156428417794
