timestamp_unix,open,high,low,close,volume_usd,date,chain,pool_label,pool_address,fee_pct,tvl_usd_snapshot,fee_apy_pct
1767225600,0.997889653073829,1.00073670179907,0.993044315534041,0.998163145945386,161862.56606050796,2026-01-01,unichain,ETH/USDT,0x04b7dd024db64cfbe325191c818266e4776918cd9eaf021c26949a859e654b16,0.05,17546841.7738,0.1683489182090313
1767312000,0.998163145945386,1.00372928850433,0.988153996642062,0.99891558209518,2162881.779486736,2026-01-02,unichain,ETH/USDT,0x04b7dd024db64cfbe325191c818266e4776918cd9eaf021c26949a859e654b16,0.05,17546841.7738,2.2495553891966633
1767398400,0.99891558209518,1.00166577138189,0.996450543575501,0.999684831716055,249021.30342650996,2026-01-03,unichain,ETH/USDT,0x04b7dd024db64cfbe325191c818266e4776918cd9eaf021c26949a859e654b16,0.05,17546841.7738,0.259000385717253
1767484800,0.999684831716055,1.0040823329104,0.991618394835182,0.998086501727021,450883.0788764788,2026-01-04,unichain,ETH/USDT,0x04b7dd024db64cfbe325191c818266e4776918cd9eaf021c26949a859e654b16,0.05,17546841.7738,0.46895140992165696
1767571200,0.998086501727021,1.00393217628064,0.992556847499927,1.00049667134389,1246971.4356248816,2026-01-05,unichain,ETH/USDT,0x04b7dd024db64cfbe325191c818266e4776918cd9eaf021c26949a859e654b16,0.05,17546841.7738,1.2969415803437607
1767657600,1.00049667134389,1.00800665534938,0.993471584453724,0.998832533870377,1311808.0260117683,2026-01-06,unichain,ETH/USDT,0x04b7dd024db64cfbe325191c818266e4776918cd9eaf021c26949a859e654b16,0.05,17546841.7738,1.3643763808517058
1767744000,0.998832533870377,1.00751806491417,0.993229226575921,0.998494877243222,959785.0847784547,2026-01-07,unichain,ETH/USDT,0x04b7dd024db64cfbe325191c818266e4776918cd9eaf021c26949a859e654b16,0.05,17546841.7738,0.9982467513533327
1767830400,0.998494877243222,1.00603103276725,0.981402991442279,0.999536170927889,805930.0425584828,2026-01-08,unichain,ETH/USDT,0x04b7dd024db64cfbe325191c818266e4776918cd9eaf021c26949a859e654b16,0.05,17546841.7738,0.8382262441469007
1767916800,0.999536170927889,1.00682587602949,0.98880999098017,0.999183348746817,697603.2459581794,2026-01-09,unichain,ETH/USDT,0x04b7dd024db64cfbe325191c818266e4776918cd9eaf021c26949a859e654b16,0.05,17546841.7738,0.7255584453805473
1768003200,0.999183348746817,1.00018838146509,0.996987051946546,0.999162615280356,70956.30008063537,2026-01-10,unichain,ETH/USDT,0x04b7dd024db64cfbe325191c818266e4776918cd9eaf021c26949a859e654b16,0.05,17546841.7738,0.07379974659628771
